bikeid,trips,distance,stations,duration,avg_trip_distance,avg_trip_duration,avg_age,age_range,revenue
558,393,1179046,168,533789,3000.1,1358.2,36.7,45.0,466.5
559,386,981026,167,529378,2541.5,1371.4,35.6,45.0,699.0
56,282,808946,130,414193,2868.6,1468.8,38.0,59.0,342.5
560,309,903781,137,486694,2924.9,1575.1,37.8,45.0,620.5
561,490,1353204,169,724224,2761.6,1478.0,35.7,56.0,806.0
562,486,1240655,161,604975,2552.8,1244.8,37.5,57.0,472.0
563,455,1209208,166,644340,2657.6,1416.1,37.3,45.0,714.5
564,523,1428244,173,665105,2730.9,1271.7,37.9,46.0,425.0
565,468,1261542,171,707360,2695.6,1511.5,37.3,44.0,888.0
566,69,178355,44,197870,2584.9,2867.7,36.4,29.0,456.0
567,398,1109863,182,518978,2788.6,1304.0,37.9,52.0,563.0
568,432,1151065,173,598086,2664.5,1384.5,35.9,49.0,751.0
569,454,1277408,167,626682,2813.7,1380.4,37.3,48.0,620.5
57,394,1115727,155,626613,2831.8,1590.4,38.5,43.0,808.0
570,527,1398417,171,707049,2653.5,1341.6,38.8,55.0,728.0
571,535,1533204,178,619385,2865.8,1157.7,37.8,45.0,367.5
572,482,1334448,167,756885,2768.6,1570.3,38.7,46.0,959.0
573,331,881209,140,438502,2662.3,1324.8,37.2,47.0,372.5
574,455,1210079,169,662538,2659.5,1456.1,37.6,45.0,830.5
575,382,1104398,168,552178,2891.1,1445.5,36.8,50.0,568.5
576,296,828881,144,346044,2800.3,1169.1,37.8,49.0,231.0
577,106,327413,62,217475,3088.8,2051.7,40.4,52.0,396.0
578,365,1112772,136,512217,3048.7,1403.3,35.9,47.0,439.5
579,348,1057605,160,548657,3039.1,1576.6,36.4,42.0,733.5
58,381,1077557,172,563475,2828.2,1478.9,37.1,46.0,681.5
580,355,1163315,161,498074,3276.9,1403.0,35.6,58.0,423.0
581,466,1286035,162,651327,2759.7,1397.7,38.3,47.0,640.0
582,436,1171444,172,568713,2686.8,1304.4,39.4,56.0,493.5
583,389,1175648,159,561331,3022.2,1443.0,37.3,56.0,422.0
584,442,1240664,166,544114,2806.9,1231.0,37.7,52.0,319.5
585,409,1033541,162,664479,2527.0,1624.6,36.5,53.0,1008.5
586,477,1308301,174,630780,2742.8,1322.4,37.4,44.0,645.5
587,428,1106474,157,550417,2585.2,1286.0,37.2,56.0,483.0
588,265,691074,137,385770,2607.8,1455.7,35.1,42.0,481.5
589,245,670717,136,233162,2737.6,951.7,39.4,91.0,50.0
59,290,861213,138,411254,2969.7,1418.1,38.4,51.0,274.5
590,347,883223,165,385380,2545.3,1110.6,36.9,46.0,244.0
591,433,1230211,175,529904,2841.1,1223.8,36.2,48.0,431.5
592,428,1244669,169,543533,2908.1,1269.9,36.8,44.0,411.5
593,474,1404988,183,679374,2964.1,1433.3,38.0,56.0,720.0
594,312,839015,122,450359,2689.2,1443.5,38.9,45.0,509.0
595,452,1286445,176,649829,2846.1,1437.7,37.4,46.0,594.5
596,393,1241389,174,468318,3158.8,1191.6,37.1,44.0,260.5
597,464,1380394,171,690850,2975.0,1488.9,37.3,47.0,636.5
598,498,1434776,176,609674,2881.1,1224.2,38.1,54.0,493.0
599,451,1287893,165,729621,2855.6,1617.8,37.8,50.0,1135.0
6,422,1142228,162,466125,2706.7,1104.6,37.0,51.0,327.0
60,383,1115251,164,479673,2911.9,1252.4,37.1,40.0,308.0
600,419,1107898,150,543945,2644.1,1298.2,38.5,42.0,377.5
601,321,953639,151,365005,2970.8,1137.1,36.8,50.0,165.5
602,362,939556,155,516215,2595.5,1426.0,35.5,48.0,594.0
603,460,1206829,171,616804,2623.5,1340.9,37.4,48.0,595.0
604,326,881933,151,363084,2705.3,1113.8,37.7,54.0,186.0
605,306,773083,140,351945,2526.4,1150.1,37.2,44.0,328.5
606,376,973873,178,541001,2590.1,1438.8,36.9,42.0,633.0
607,433,1186581,164,480072,2740.4,1108.7,35.4,46.0,248.0
608,312,955457,131,457185,3062.4,1465.3,36.4,39.0,403.5
609,413,1143367,182,604803,2768.4,1464.4,37.1,43.0,805.5
61,393,1072160,150,523328,2728.1,1331.6,37.8,53.0,459.5
610,298,892313,136,421199,2994.3,1413.4,38.3,43.0,334.5
611,444,1186575,143,708408,2672.5,1595.5,36.2,40.0,686.5
612,480,1324262,170,649999,2758.9,1354.2,37.6,53.0,747.5
613,405,1144828,152,535043,2826.7,1321.1,39.1,48.0,464.5
614,403,1221798,150,571773,3031.8,1418.8,37.5,48.0,669.0
615,265,625085,134,246531,2358.8,930.3,37.4,46.0,108.5
616,369,1009905,159,472716,2736.9,1281.1,37.0,41.0,386.5
617,318,786900,144,370521,2474.5,1165.2,36.8,45.0,271.5
618,317,885649,158,489240,2793.8,1543.3,38.7,51.0,665.0
619,222,514939,136,249579,2319.5,1124.2,35.3,37.0,153.5
62,418,1105090,155,540472,2643.8,1293.0,35.8,88.0,470.0
620,500,1425352,185,631256,2850.7,1262.5,36.2,52.0,425.0
621,221,621056,100,358410,2810.2,1621.8,38.0,43.0,459.5
622,404,1126341,166,647168,2788.0,1601.9,36.3,52.0,923.0
623,399,1185022,167,557654,2970.0,1397.6,37.2,42.0,472.5
624,471,1295405,164,656420,2750.3,1393.7,37.3,44.0,748.5
625,331,921648,136,443703,2784.4,1340.5,37.3,48.0,382.5
626,373,1054999,169,666795,2828.4,1787.7,37.3,54.0,1071.5
627,440,1165103,166,652262,2648.0,1482.4,36.5,45.0,726.5
628,441,1329087,164,583097,3013.8,1322.2,36.4,53.0,426.0
629,506,1354294,184,616003,2676.5,1217.4,37.7,56.0,399.5
63,400,1143471,174,540704,2858.7,1351.8,36.2,42.0,597.5
630,367,1048929,174,380683,2858.1,1037.3,37.2,40.0,119.5
631,327,990551,164,426424,3029.2,1304.0,38.2,49.0,410.0
632,448,1256580,174,672196,2804.9,1500.4,37.2,78.0,911.0
633,509,1509123,184,721693,2964.9,1417.9,37.3,43.0,998.0
634,389,1122588,162,598005,2885.8,1537.3,37.6,49.0,789.0
635,328,1021986,138,574252,3115.8,1750.8,35.9,43.0,783.0
636,370,1128007,155,416810,3048.7,1126.5,36.4,45.0,161.0
637,297,863031,160,443285,2905.8,1492.5,37.3,57.0,618.0
638,396,1108744,152,629228,2799.9,1589.0,36.9,48.0,890.0
639,457,1255788,172,560377,2747.9,1226.2,36.9,50.0,462.5
64,426,1121296,165,425011,2632.2,997.7,38.3,43.0,217.5
640,332,960186,159,523686,2892.1,1577.4,37.6,91.0,794.0
641,407,1048918,159,477375,2577.2,1172.9,36.7,52.0,374.5
642,461,1277086,184,616921,2770.3,1338.2,36.4,50.0,560.0
643,191,598350,92,321863,3132.7,1685.1,37.0,37.0,409.5
644,274,770453,117,463676,2811.9,1692.2,37.5,49.0,652.0
645,347,923964,149,401891,2662.7,1158.2,37.0,41.0,221.0
646,364,1023276,159,423953,2811.2,1164.7,38.0,46.0,261.0
647,387,1042901,168,514688,2694.8,1329.9,38.0,48.0,493.5
648,442,1218550,165,649676,2756.9,1469.9,37.5,40.0,690.5
649,377,1069460,166,466654,2836.8,1237.8,36.6,56.0,370.5
65,463,1308808,160,654194,2826.8,1412.9,38.4,44.0,693.0
650,450,1292329,171,538641,2871.8,1197.0,38.2,45.0,350.5
651,413,1175633,158,636512,2846.6,1541.2,37.8,47.0,866.5
652,430,1207369,162,593523,2807.8,1380.3,37.2,53.0,471.5
653,369,1043013,156,460867,2826.6,1249.0,37.2,56.0,330.5
654,414,1197032,172,714158,2891.4,1725.0,36.6,42.0,966.0
655,388,1070503,163,624624,2759.0,1609.9,36.4,46.0,833.0
656,480,1310775,177,602876,2730.8,1256.0,38.1,57.0,508.0
657,357,973686,147,425895,2727.4,1193.0,37.8,47.0,283.0
658,433,1201254,162,595890,2774.3,1376.2,36.5,45.0,597.0
659,404,1142006,169,682494,2826.7,1689.3,36.1,49.0,1134.5
66,366,1083721,161,477219,2961.0,1303.9,36.8,48.0,393.5
660,440,1322839,160,631126,3006.5,1434.4,37.2,53.0,728.0
661,487,1368875,173,757963,2810.8,1556.4,37.4,57.0,1027.0
662,295,902667,120,574695,3059.9,1948.1,36.6,44.0,987.5
663,176,444326,82,260610,2524.6,1480.7,36.7,38.0,178.5
664,469,1354365,181,599451,2887.8,1278.1,36.2,44.0,425.5
665,421,1157047,165,542408,2748.3,1288.4,36.5,49.0,480.5
666,353,924130,155,519825,2617.9,1472.6,36.8,59.0,737.5
667,422,1072969,161,479938,2542.6,1137.3,35.9,43.0,281.5
668,443,1179817,164,665902,2663.2,1503.2,38.0,49.0,994.0
669,402,1117814,146,548258,2780.6,1363.8,36.2,47.0,363.5
67,454,1265531,179,659445,2787.5,1452.5,36.8,46.0,861.5
670,468,1339181,176,571192,2861.5,1220.5,36.8,46.0,457.0
671,305,915321,131,610270,3001.1,2000.9,37.7,41.0,992.0
672,473,1336580,174,678669,2825.8,1434.8,37.4,46.0,712.0
673,442,1130566,160,565689,2557.8,1279.8,38.0,48.0,435.5
674,444,1190509,175,529144,2681.3,1191.8,37.2,43.0,278.0
675,440,1191241,155,650557,2707.4,1478.5,36.8,50.0,780.0
676,278,744660,145,355983,2678.6,1280.5,38.0,42.0,287.5
677,385,1048145,163,594686,2722.5,1544.6,38.1,47.0,821.0
678,447,1240016,176,597829,2774.1,1337.4,37.6,48.0,590.5
679,342,975990,142,425153,2853.8,1243.1,37.0,53.0,305.0
68,390,1038532,165,695827,2662.9,1784.2,36.8,43.0,1221.0
680,329,862554,155,339424,2621.7,1031.7,36.4,48.0,126.5
681,404,1044566,176,400154,2585.6,990.5,36.9,49.0,187.5
682,505,1392228,155,818411,2756.9,1620.6,38.0,66.0,1093.5
683,411,1179936,164,562265,2870.9,1368.0,37.8,91.0,485.5
684,338,978094,154,433429,2893.8,1282.3,36.1,47.0,355.0
685,415,1165338,177,494531,2808.0,1191.6,35.8,43.0,410.5
686,382,1084395,164,455683,2838.7,1192.9,36.1,49.0,374.5
687,470,1298017,164,519134,2761.7,1104.5,38.9,64.0,273.0
688,427,1113678,173,471347,2608.1,1103.9,37.9,54.0,250.5
689,362,984300,168,426064,2719.1,1177.0,37.3,49.0,298.0
69,357,944252,149,448656,2645.0,1256.7,39.2,86.0,329.5
690,442,1224897,173,495546,2771.3,1121.1,38.1,51.0,371.0
691,314,818012,154,394456,2605.1,1256.2,37.1,54.0,340.5
692,357,997455,163,399910,2794.0,1120.2,36.0,44.0,182.0
693,256,681198,138,319627,2660.9,1248.5,37.6,43.0,253.0
694,298,842889,150,355085,2828.5,1191.6,36.5,55.0,228.0
695,395,1139677,166,441096,2885.3,1116.7,38.3,54.0,291.0
696,238,599295,128,294954,2518.0,1239.3,37.5,41.0,297.0
697,341,900011,171,356528,2639.3,1045.5,37.6,47.0,168.5
698,344,992259,151,434990,2884.5,1264.5,36.4,40.0,396.5
699,369,1034507,154,450794,2803.5,1221.7,37.2,52.0,361.5
7,398,1118734,155,644510,2810.9,1619.4,39.9,45.0,980.0
70,423,1169453,162,482326,2764.7,1140.3,37.4,46.0,331.0
700,361,998730,151,460502,2766.6,1275.6,37.3,50.0,394.5
701,381,957894,168,468823,2514.2,1230.5,37.0,47.0,488.0
702,405,1157039,173,514664,2856.9,1270.8,37.9,41.0,330.0
703,454,1206970,162,573414,2658.5,1263.0,38.5,48.0,500.5
704,380,1035643,154,489671,2725.4,1288.6,37.0,50.0,335.0
705,494,1421223,175,588601,2877.0,1191.5,36.4,43.0,373.5
706,350,984820,142,524451,2813.8,1498.4,35.4,49.0,559.0
707,459,1261955,173,594000,2749.4,1294.1,38.4,44.0,649.0
708,292,865994,134,461867,2965.7,1581.7,34.2,44.0,634.0
709,333,889445,149,397431,2671.0,1193.5,36.4,41.0,304.0
71,386,969149,148,451807,2510.7,1170.5,37.0,44.0,432.0
710,385,1105955,151,498968,2872.6,1296.0,39.7,61.0,419.5
711,410,1126823,173,447633,2748.3,1091.8,37.6,53.0,226.5
712,417,1260670,176,711371,3023.2,1705.9,36.3,55.0,1157.0
713,436,1215243,173,536730,2787.3,1231.0,37.5,44.0,474.5
714,386,1109953,167,640164,2875.5,1658.5,36.1,44.0,1018.5
715,293,780217,158,313238,2662.9,1069.1,36.0,53.0,159.5
716,364,1174629,165,562158,3227.0,1544.4,38.1,50.0,716.5
717,368,1049673,162,525786,2852.4,1428.8,37.0,47.0,659.5
718,391,1029065,165,382455,2631.9,978.1,38.0,54.0,124.0
719,357,1060849,148,449495,2971.6,1259.1,35.4,50.0,234.0
72,409,1167822,173,581822,2855.3,1422.5,37.0,58.0,810.0
720,220,668041,118,334861,3036.6,1522.1,38.0,50.0,338.0
721,472,1256485,168,551411,2662.0,1168.2,37.6,46.0,355.5
722,489,1387949,189,692307,2838.3,1415.8,36.7,48.0,877.5
723,237,686814,114,422656,2897.9,1783.4,38.6,44.0,634.0
724,339,884870,160,471456,2610.2,1390.7,37.0,44.0,585.0
725,402,1167072,157,477346,2903.2,1187.4,35.8,46.0,276.5
726,357,1107360,157,471158,3101.8,1319.8,36.4,46.0,376.5
727,325,956574,150,462694,2943.3,1423.7,37.8,43.0,431.0
728,414,1219182,173,538439,2944.9,1300.6,38.4,59.0,571.0
729,370,1086951,159,542766,2937.7,1466.9,36.2,50.0,512.0
73,468,1282734,158,630820,2740.9,1347.9,36.2,46.0,574.0
730,363,1047007,157,432740,2884.3,1192.1,37.5,53.0,396.5
731,442,1233938,166,663288,2791.7,1500.7,36.5,46.0,825.5
732,440,1279097,176,555143,2907.0,1261.7,35.6,49.0,350.0
733,222,593993,124,320792,2675.6,1445.0,36.6,48.0,382.0
734,426,1127068,169,465299,2645.7,1092.3,36.8,61.0,249.0
735,479,1264889,164,735084,2640.7,1534.6,38.4,47.0,1057.5
736,404,1173337,154,605464,2904.3,1498.7,37.1,45.0,641.5
737,304,852950,139,407415,2805.8,1340.2,37.6,73.0,331.0
738,486,1409521,184,539898,2900.2,1110.9,37.6,48.0,211.0
739,245,609668,146,347538,2488.4,1418.5,36.6,38.0,540.0
74,354,934675,149,659486,2640.3,1863.0,36.5,47.0,1141.5
740,297,831199,158,345442,2798.6,1163.1,38.6,44.0,219.0
741,309,870326,146,468415,2816.6,1515.9,36.3,44.0,668.5
742,284,797375,125,399911,2807.7,1408.1,37.9,42.0,345.5
743,455,1334059,163,753693,2932.0,1656.5,37.9,60.0,1162.0
744,451,1258821,163,697814,2791.2,1547.3,37.1,52.0,885.0
745,475,1333236,171,565921,2806.8,1191.4,37.7,43.0,370.0
746,393,1053658,156,463045,2681.1,1178.2,36.7,51.0,390.0
747,376,1118745,165,525060,2975.4,1396.4,37.9,55.0,598.5
748,394,1130647,151,535965,2869.7,1360.3,36.8,50.0,427.5
749,434,1227791,165,556482,2829.0,1282.2,36.7,43.0,576.5
75,406,1217485,171,580325,2998.7,1429.4,37.4,85.0,769.0
750,379,1122867,166,464629,2962.7,1225.9,37.9,50.0,327.5
751,436,1234652,154,590201,2831.8,1353.7,37.3,56.0,541.5
752,449,1329794,179,706021,2961.7,1572.4,36.1,54.0,878.0
753,449,1217901,172,568153,2712.5,1265.4,35.9,48.0,484.5
754,316,962041,131,428628,3044.4,1356.4,36.7,56.0,529.5
755,455,1278903,160,768277,2810.8,1688.5,36.9,47.0,1269.5
756,306,795160,149,387332,2598.6,1265.8,35.9,40.0,322.5
757,415,1099018,168,503887,2648.2,1214.2,36.7,49.0,364.0
758,333,946323,148,486235,2841.8,1460.2,35.3,45.0,491.5
759,355,1092048,143,555845,3076.2,1565.8,37.6,51.0,627.0
76,341,930423,142,457444,2728.5,1341.5,36.9,50.0,341.5
760,470,1300090,167,634697,2766.1,1350.4,37.4,52.0,544.0
761,410,1116467,177,541083,2723.1,1319.7,36.7,52.0,451.0
762,365,1036278,146,475167,2839.1,1301.8,37.6,44.0,310.0
763,406,1103003,144,554301,2716.8,1365.3,38.0,52.0,615.5
764,466,1421502,179,568131,3050.4,1219.2,38.3,89.0,413.0
765,439,1267708,165,637105,2887.7,1451.3,37.1,52.0,667.5
766,404,1073868,153,457547,2658.1,1132.5,35.8,48.0,259.5
767,425,1181049,157,566669,2778.9,1333.3,36.1,46.0,519.5
768,451,1245040,167,722377,2760.6,1601.7,36.7,43.0,983.5
769,468,1254401,175,530630,2680.3,1133.8,36.6,51.0,266.5
77,393,1122901,173,609930,2857.3,1552.0,36.4,51.0,887.0
770,274,768831,141,396514,2806.0,1447.1,36.2,42.0,475.5
771,367,972687,161,398508,2650.4,1085.9,37.5,51.0,221.5
772,363,939377,152,442664,2587.8,1219.5,37.6,51.0,429.5
773,367,1102719,160,441369,3004.7,1202.6,37.1,48.0,292.5
774,423,1157687,160,546892,2736.8,1292.9,37.6,86.0,381.5
775,329,956695,151,423835,2907.9,1288.3,35.4,52.0,358.5
776,425,1246185,156,662564,2932.2,1559.0,37.4,52.0,792.0
777,435,1266775,163,583105,2912.1,1340.5,36.1,47.0,483.5
778,195,568234,101,308292,2914.0,1581.0,35.2,43.0,433.0
779,333,909869,150,517050,2732.3,1552.7,36.2,48.0,828.0
78,248,714223,134,322159,2879.9,1299.0,36.6,45.0,256.0
780,302,882822,151,379547,2923.3,1256.8,35.6,40.0,253.0
781,361,1085228,160,406842,3006.2,1127.0,35.9,52.0,257.5
782,298,788999,143,365901,2647.6,1227.9,36.0,41.0,247.5
783,374,1099216,163,455182,2939.1,1217.1,36.8,49.0,316.0
784,309,870486,134,408521,2817.1,1322.1,36.1,46.0,313.5
785,359,890321,144,371196,2480.0,1034.0,37.4,86.0,164.0
786,342,993512,157,379958,2905.0,1111.0,37.1,81.0,189.0
787,437,1219076,164,552775,2789.6,1264.9,36.7,54.0,345.0
788,228,610668,126,264909,2678.4,1161.9,38.7,45.0,203.5
789,346,970088,148,416800,2803.7,1204.6,36.5,55.0,317.0
79,407,1065962,161,550891,2619.1,1353.5,37.5,46.0,503.5
790,377,1036716,173,426328,2749.9,1130.8,36.9,49.0,283.0
791,354,977837,152,453441,2762.3,1280.9,35.4,49.0,254.0
792,381,1066152,140,515358,2798.3,1352.6,37.1,53.0,471.0
793,397,1003760,160,459485,2528.4,1157.4,38.2,58.0,303.5
794,302,839741,148,372263,2780.6,1232.7,37.1,54.0,290.5
795,506,1447817,181,564776,2861.3,1116.2,36.2,46.0,313.5
796,362,926415,165,479847,2559.2,1325.5,36.6,44.0,479.0
797,319,862414,132,539818,2703.5,1692.2,37.7,51.0,826.0
798,270,830932,131,333943,3077.5,1236.8,37.3,45.0,230.0
799,440,1104564,170,639700,2510.4,1453.9,36.4,49.0,747.0
8,332,903046,160,360739,2720.0,1086.6,37.1,47.0,174.5
80,349,921758,148,475013,2641.1,1361.1,37.6,59.0,422.5
800,444,1273303,170,584897,2867.8,1317.3,37.7,45.0,605.5
801,354,960012,167,352142,2711.9,994.8,36.3,42.0,148.5
802,326,875888,157,349989,2686.8,1073.6,37.5,42.0,222.5
803,351,980732,152,507202,2794.1,1445.0,38.9,47.0,525.5
804,367,1142952,157,664841,3114.3,1811.6,36.4,45.0,1017.5
805,358,971844,136,494862,2714.6,1382.3,34.9,48.0,395.5
806,286,908099,118,501820,3175.2,1754.6,36.6,39.0,758.0
807,416,1234992,163,647950,2968.7,1557.6,36.5,48.0,838.0
808,268,771722,129,539817,2879.6,2014.2,37.7,47.0,771.0
809,428,1126910,178,507479,2633.0,1185.7,36.7,43.0,436.5
81,426,1126851,162,535202,2645.2,1256.3,38.6,50.0,436.0
810,350,963296,156,569723,2752.3,1627.8,37.4,46.0,829.0
811,341,908835,156,443798,2665.2,1301.5,35.2,43.0,363.0
812,373,1024041,170,509572,2745.4,1366.1,37.5,50.0,532.5
813,260,728415,143,435252,2801.6,1674.0,36.7,47.0,803.0
814,236,702940,110,347677,2978.6,1473.2,39.7,38.0,302.5
815,391,1089879,165,579196,2787.4,1481.3,36.0,50.0,755.5
816,442,1306668,161,673012,2956.3,1522.7,36.9,51.0,800.0
817,180,547462,109,303973,3041.5,1688.7,37.0,51.0,364.0
818,486,1426123,175,554034,2934.4,1140.0,38.1,46.0,283.5
819,457,1207289,163,666473,2641.8,1458.4,37.5,59.0,736.5
82,301,802484,116,561570,2666.1,1865.7,35.3,40.0,953.5
820,409,1090369,164,529589,2665.9,1294.8,37.4,54.0,403.0
821,406,1113799,182,568653,2743.3,1400.6,38.3,41.0,562.0
822,283,707997,138,394763,2501.8,1394.9,35.8,40.0,376.5
823,343,945342,147,438560,2756.1,1278.6,36.6,52.0,252.0
824,400,1117619,148,569378,2794.0,1423.4,38.1,52.0,568.5
825,417,1190004,156,540330,2853.7,1295.8,38.1,48.0,456.0
826,313,896215,143,498422,2863.3,1592.4,37.3,51.0,672.5
827,365,1083319,142,499472,2968.0,1368.4,36.2,40.0,393.0
828,419,1186041,163,559744,2830.6,1335.9,37.9,59.0,535.0
829,270,720247,130,524158,2667.6,1941.3,36.9,49.0,1027.5
83,384,1075365,163,586483,2800.4,1527.3,36.0,43.0,765.0
830,408,1139413,165,650860,2792.7,1595.2,37.9,52.0,869.5
831,380,1035662,158,575536,2725.4,1514.6,36.5,48.0,665.0
832,314,882205,155,419537,2809.6,1336.1,36.1,48.0,407.0
833,435,1138482,157,552795,2617.2,1270.8,37.9,54.0,493.5
834,342,1001617,149,536891,2928.7,1569.9,36.7,81.0,580.5
835,418,1154739,155,654968,2762.5,1566.9,38.4,43.0,927.0
836,314,854619,161,419472,2721.7,1335.9,36.4,56.0,316.0
837,188,535397,95,451012,2847.9,2399.0,37.2,38.0,830.0
838,352,922406,151,424396,2620.5,1205.7,36.7,43.0,316.0
839,409,1089952,171,561513,2664.9,1372.9,37.0,54.0,644.5
84,374,1075909,153,507034,2876.8,1355.7,36.9,46.0,380.0
840,434,1207752,152,571547,2782.8,1316.9,36.5,50.0,419.5
841,419,1197772,161,548802,2858.6,1309.8,36.7,46.0,419.0
842,231,691764,118,364892,2994.6,1579.6,37.8,41.0,457.0
843,413,1094688,168,600835,2650.6,1454.8,37.1,49.0,702.0
844,301,779945,137,380531,2591.2,1264.2,36.2,39.0,328.0
845,395,1163531,146,523513,2945.6,1325.3,37.6,43.0,458.5
846,407,1170684,167,624715,2876.4,1534.9,36.4,41.0,905.0
847,364,996330,152,561495,2737.2,1542.6,37.3,50.0,660.5
848,392,1090811,146,565720,2782.7,1443.2,37.2,52.0,644.5
849,385,1039937,162,533888,2701.1,1386.7,37.9,44.0,569.5
85,430,1117778,173,571011,2599.5,1327.9,36.0,46.0,459.0
850,384,1002295,164,507894,2610.1,1322.6,36.6,53.0,592.0
851,456,1288433,158,592852,2825.5,1300.1,36.7,44.0,513.0
852,400,1078394,178,554729,2696.0,1386.8,36.6,39.0,511.5
853,413,1175052,167,609234,2845.2,1475.1,37.0,50.0,746.0
854,425,1206000,158,613485,2837.6,1443.5,38.2,62.0,608.0
855,310,854163,147,378448,2755.4,1220.8,37.1,51.0,316.5
856,452,1215188,170,546764,2688.5,1209.7,36.9,44.0,301.5
857,442,1271673,172,596385,2877.1,1349.3,35.5,55.0,425.5
858,288,838227,141,540782,2910.5,1877.7,37.5,49.0,945.0
859,332,1015634,142,533005,3059.1,1605.4,35.9,40.0,709.5
86,476,1241782,163,624365,2608.8,1311.7,37.5,51.0,576.0
860,447,1240681,164,552122,2775.6,1235.2,37.4,55.0,428.0
861,447,1298924,157,521542,2905.9,1166.8,34.6,58.0,260.5
862,437,1238793,171,566491,2834.8,1296.3,36.1,54.0,473.5
863,360,991581,142,500674,2754.4,1390.8,39.2,45.0,607.0
864,321,868318,133,498621,2705.0,1553.3,39.2,42.0,600.5
865,348,988427,149,518633,2840.3,1490.3,36.4,38.0,427.0
866,302,861848,136,418474,2853.8,1385.7,37.0,41.0,395.5
867,464,1262496,168,665341,2720.9,1433.9,37.9,48.0,821.5
868,398,1114861,172,477310,2801.2,1199.3,36.3,54.0,312.5
869,447,1237850,173,606307,2769.2,1356.4,36.2,45.0,634.0
87,324,799092,140,443429,2466.3,1368.6,39.9,40.0,561.5
870,469,1362374,172,596642,2904.8,1272.2,36.5,47.0,460.0
871,467,1347552,174,550617,2885.6,1179.1,37.6,51.0,281.5
872,412,1108704,158,754297,2691.0,1830.8,36.8,48.0,1292.0
873,362,1040383,155,456054,2874.0,1259.8,36.2,48.0,241.0
874,295,792918,141,522926,2687.9,1772.6,38.9,44.0,788.0
875,368,994665,156,427839,2702.9,1162.6,37.2,52.0,286.5
876,273,741635,147,324771,2716.6,1189.6,38.7,44.0,225.0
877,290,694127,116,390335,2393.5,1346.0,37.0,45.0,322.5
878,386,1063661,158,544488,2755.6,1410.6,38.6,55.0,557.5
879,267,756916,136,324407,2834.9,1215.0,35.3,50.0,259.5
88,504,1366976,171,660796,2712.3,1311.1,37.3,51.0,556.0
880,434,1163769,172,706181,2681.5,1627.1,37.8,48.0,1095.0
881,334,986833,157,431973,2954.6,1293.3,37.0,52.0,329.0
882,344,992674,145,503066,2885.7,1462.4,37.7,52.0,654.0
883,378,1013996,155,474962,2682.5,1256.5,37.6,45.0,291.0
884,382,1058909,165,548459,2772.0,1435.8,37.9,57.0,630.0
885,367,1012224,153,544264,2758.1,1483.0,37.3,38.0,652.0
886,341,918684,141,416258,2694.1,1220.7,38.1,45.0,354.5
887,440,1199815,160,737254,2726.9,1675.6,37.9,54.0,1174.5
888,405,1173221,168,699282,2896.8,1726.6,35.7,41.0,1016.5
889,363,1079866,171,406845,2974.8,1120.8,36.1,42.0,299.5
89,441,1208642,163,561466,2740.7,1273.2,38.3,84.0,573.0
890,323,927288,144,518536,2870.9,1605.4,37.0,48.0,751.0
891,381,1099264,147,499523,2885.2,1311.1,37.4,44.0,443.0
892,305,802827,122,526104,2632.2,1724.9,36.2,53.0,694.0
893,390,1096577,153,614360,2811.7,1575.3,36.3,48.0,833.5
894,359,1064634,168,443313,2965.6,1234.9,38.3,43.0,313.5
895,439,1371685,176,543162,3124.6,1237.3,36.8,59.0,324.0
896,346,988143,132,443384,2855.9,1281.5,37.7,49.0,253.5
897,447,1145744,166,664356,2563.2,1486.3,38.2,47.0,970.5
898,401,1072644,168,618744,2674.9,1543.0,36.4,59.0,663.0
899,310,843935,149,462836,2722.4,1493.0,35.9,44.0,580.5
9,322,1004541,143,417951,3119.7,1298.0,36.7,42.0,378.0
90,447,1155724,157,622600,2585.5,1392.8,37.2,56.0,657.0
900,181,479937,88,225752,2651.6,1247.2,37.4,43.0,135.0
901,425,1216093,166,498946,2861.4,1174.0,36.3,41.0,286.5
902,361,927076,157,525649,2568.1,1456.1,37.4,44.0,653.0
903,432,1155261,162,565399,2674.2,1308.8,37.0,62.0,609.5
904,426,1193987,165,573671,2802.8,1346.6,36.5,49.0,401.0
905,424,1206645,148,802907,2845.9,1893.6,38.1,55.0,1400.0
906,266,774050,129,474029,2910.0,1782.1,36.7,45.0,775.0
907,444,1166625,173,652261,2627.5,1469.1,37.1,44.0,807.0
908,310,827448,144,497966,2669.2,1606.3,36.9,36.0,678.0
909,499,1378692,179,633593,2762.9,1269.7,37.5,75.0,652.5
91,91,272909,96,84472,2999.0,928.3,36.8,60.0,27.5
910,410,1153110,155,563990,2812.5,1375.6,37.8,51.0,590.0
911,381,984442,170,402040,2583.8,1055.2,37.0,51.0,225.5
912,447,1191074,160,568390,2664.6,1271.6,37.9,39.0,415.0
913,360,936828,148,464260,2602.3,1289.6,37.3,53.0,334.0
914,424,1199372,145,693615,2828.7,1635.9,38.6,57.0,936.5
92,341,987402,149,491658,2895.6,1441.8,38.6,59.0,426.0
924,370,1047118,155,459496,2830.0,1241.9,36.4,44.0,242.0
925,404,1021452,151,553754,2528.3,1370.7,37.7,45.0,627.0
926,362,1095162,156,495992,3025.3,1370.1,36.2,40.0,619.5
927,318,866182,150,341622,2723.8,1074.3,36.1,44.0,117.5
